lapisz-lazuli-matt-howlit-vizonto,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
zold-jade-matt-howlit-halak,115,10,10,10,10,10,10,10,10,10,10,10,88,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-halak,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lapisz-lazuli-matt-howlit-halak,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-halak,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
hematit-matt-howlit-kos,115,10,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-kos,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lapisz-lazuli-matt-howlit-kos,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
rodonit-matt-howlit-kos,115,10,10,10,10,10,10,10,10,10,10,10,111,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-kos,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
zold-jade-matt-howlit-bika,115,10,10,10,10,10,10,10,10,10,10,10,88,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-bika,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
rodonit-matt-howlit-bika,115,10,10,10,10,10,10,10,10,10,10,10,111,10,10,10,10,10,10,10,10,10,10,10
rozsakvarc-matt-howlit-bika,115,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-bika,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
matt-barack-aventurin-matt-howlit-ikrek,115,10,10,10,10,10,10,10,10,10,10,10,92,10,10,10,10,10,10,10,10,10,10,10
zold-jade-matt-howlit-ikrek,115,10,10,10,10,10,10,10,10,10,10,10,88,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-ikrek,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-ikrek,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
unakit-matt-howlit-ikrek,115,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-rak,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
rozsakvarc-matt-howlit-rak,115,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10
tigrisszem-matt-howlit-rak,115,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-rak,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
hematit-matt-howlit-oroszlan,115,10,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-oroszlan,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lapisz-lazuli-matt-howlit-oroszlan,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
tigrisszem-matt-howlit-oroszlan,115,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-oroszlan,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
zold-jade-matt-howlit-szuz,115,10,10,10,10,10,10,10,10,10,10,10,88,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-szuz,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lapisz-lazuli-matt-howlit-szuz,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
tigrisszem-matt-howlit-szuz,115,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-szuz,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
matt-barack-aventurin-matt-howlit-merleg,115,10,10,10,10,10,10,10,10,10,10,10,92,10,10,10,10,10,10,10,10,10,10,10
zold-jade-matt-howlit-merleg,115,10,10,10,10,10,10,10,10,10,10,10,88,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-merleg,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
rodonit-matt-howlit-merleg,115,10,10,10,10,10,10,10,10,10,10,10,111,10,10,10,10,10,10,10,10,10,10,10
rozsakvarc-matt-howlit-merleg,115,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10
hematit-matt-howlit-skorpio,115,10,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-skorpio,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lavako-matt-howlit-skorpio,115,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10
tigrisszem-matt-howlit-skorpio,115,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-skorpio,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-nyilas,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lavako-matt-howlit-nyilas,115,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10
lapisz-lazuli-matt-howlit-nyilas,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
tigrisszem-matt-howlit-nyilas,115,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10
turkiz-regalit-matt-howlit-nyilas,115,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10
matt-barack-aventurin-matt-howlit-bak,115,10,10,10,10,10,10,10,10,10,10,10,92,10,10,10,10,10,10,10,10,10,10,10
hematit-matt-howlit-bak,115,10,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10
zold-jade-matt-howlit-bak,115,10,10,10,10,10,10,10,10,10,10,10,88,10,10,10,10,10,10,10,10,10,10,10
matt-szurke-kepjaspis-matt-howlit-bak,115,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10
lavako-matt-howlit-bak,115,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10
lapisz-lazuli-matt-howlit-bak,115,10,10,10,10,10,10,10,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10
onix-matt-asvanykarkoto,115,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
fekete-lavako-asvanykarkoto,115,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
hematit-ferfi-asvanykarkoto,115,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
matt-lapisz-lazuli-asvanykarkoto,115,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
barna-tigrisszem-asvanykarkoto,115,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
turkizkek-regalit-asvanykarkoto,115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
voros-jaspis-ferfi-asvanykarkoto,115,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
zold-szezamko-ferfi-asvanykarkoto,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
matt-szurke-kepjaspis-asvanykarko,115,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
onix-asvanykarkoto-mini-hematit-es-fekete-korong-kiegeszitokkel,115,86,86,86,86,128,86,86,86,129,86,86,86,129,86,86,86,129,86,86,86,128,86,86,86,86
fekete-lavako-asvanykarkoto-mini-hematit-es-fekete-korong-kiegeszitokkel,115,11,11,11,11,128,11,11,11,129,11,11,11,129,11,11,11,129,11,11,11,128,11,11,11,11
onix-es-tigrisszem-asvanyarkoto-fekete-korongokkal,115,17,129,17,129,86,86,129,17,129,17,129,17,129,86,86,86,129,17,129,17,129,17,129,86,86,129,17,129,17
szurke-kepjaspis-es-tigrisszem-asvanykarko-fekete-korongokkal,115,17,129,17,129,9,9,129,17,129,17,129,17,129,9,9,9,129,17,129,17,129,17,129,9,9,129,17,129,17
szurke-kepjaspis-es-tigrisszem-asvanykarko-fekete-korong-kiegeszitokkel,115,9,9,9,9,129,17,17,129,9,129,17,17,129,9,9,9,129,17,129,17,9,129,17,129,9,9,9,9
fekete-lavako-es-tigrisszem-asvanykarkoto-fekete-korongokkal,115,11,11,11,11,129,17,129,11,129,17,129,11,129,17,17,17,129,11,129,17,129,11,129,17,129,11,11,11,11
tigrisszem-es-fekete-lavako-asvanykarkoto-szurke-kiegeszitokkel,115,17,11,11,17,115,17,11,11,17,115,17,11,11,17,115,17,11,11,17,115,17,11,11,17
onix-es-lavako-asvanykarkoto,115,86,11,86,11,86,11,86,11,86,11,86,11,86,11,86,11,86,11,86,11,86,11,86
paros-asvanykarkoto-szurke-kepjaspis-es-matt-onix,115,86,86,86,86,86,86,86,86,86,86,86,9,86,86,86,86,86,86,86,86,86,86,86,9999,115,9,9,9,9,9,9,9,9,9,9,9,86,9,9,9,9,9,9,9,9,9,9,9
paros-asvanykarkoto-matt-howlitbol-es-matt-onixbol,115,86,86,86,86,86,86,86,86,86,86,86,10,86,86,86,86,86,86,86,86,86,86,86,9999,115,10,10,10,10,10,10,10,10,10,10,10,86,10,10,10,10,10,10,10,10,10,10,10
paros-asvanykarkoto-rozsaszin-jade-es-onix-kovekbol,115,86,86,86,86,86,86,86,86,86,86,86,23,86,86,86,86,86,86,86,86,86,86,86,9999,115,23,23,23,23,23,23,23,23,23,23,23,86,23,23,23,23,23,23,23,23,23,23,23
paros-asvanykarkoto-matt-howlitbol-es-fekete-lavakobol,115,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,9999,115,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10
paros-asvanykarkoto-onix-kovekbol-rose-gold-es-fekete-szivekkel,115,86,86,86,86,86,86,86,86,86,86,86,79,86,86,86,86,86,86,86,86,86,86,86,9999,115,86,86,86,86,86,86,86,86,86,86,86,86,114,86,86,86,86,86,86,86,86,86,86
paros-asvanykarkoto-feher-jade-es-onixbol-fekete-szivekkel,115,86,86,86,86,86,86,86,86,86,86,86,79,86,86,86,86,86,86,86,86,86,86,86,9999,115,19,19,19,19,19,19,19,19,19,19,19,19,79,19,19,19,19,19,19,19,19,19,19
paros-asvanykarkoto-feher-jade-es-onixbol-fekete-es-rose-gold-szivekkel,115,86,86,86,86,86,86,86,86,86,86,86,79,86,86,86,86,86,86,86,86,86,86,86,9999,115,19,19,19,19,19,19,19,19,19,19,19,19,114,19,19,19,19,19,19,19,19,19,19
paros-asvanykarkoto-onix-kovekbol-rose-gold-es-fekete-koronggal,115,86,86,86,86,86,86,86,86,86,86,86,128,86,86,86,86,86,86,86,86,86,86,86,9999,115,86,86,86,86,86,86,86,86,86,86,86,86,84,86,86,86,86,86,86,86,86,86,86
paros-asvanykarkoto-matt-howlitbol-rose-gold-es-fekete-szivvel,115,10,10,10,10,10,10,10,10,10,10,10,79,10,10,10,10,10,10,10,10,10,10,10,9999,115,10,10,10,10,10,10,10,10,10,10,10,10,114,10,10,10,10,10,10,10,10,10,10
paros-asvanykarkoto-matt-howlitbol-rose-gold-es-fekete-koronggal,115,10,10,10,10,10,10,10,10,10,10,10,129,10,10,10,10,10,10,10,10,10,10,10,9999,115,10,10,10,10,10,10,10,10,10,10,10,10,82,10,10,10,10,10,10,10,10,10,10
lavako-asvanykarkoto,115,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
onix-asvanykarkoto,115,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
mini-onix-asvanykarkoto,115,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
matt-feher-jade-asvanykarkoto,115,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
mini-matt-feher-jade-asvanykarkoto,115,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
feher-lavako-asvanykarkoto,115,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
hematit-asvanykarkoto,115,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
mini-hematit-asvanykarkoto,115,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
kek-jade-asvanykarkoto,115,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
kek-regalit-asvanykarkoto,115,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kek-tigriszsem-asvanykarkoto,115,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
krem-jade-asvanykarkoto,115,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
lapisz-lazuli-asvanykarkoto,115,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
lila-regalit-asvanykarkoto,115,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
malyva-lavako-asvanykarkoto,115,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
rodonit-asvanykarkoto,115,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
rozsakvarc-asvanykarkoto,115,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
rozsaszin-jade-asvanykarkoto,115,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
szurke-lavako-asvanykarkoto,115,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
tigrisszem-asvanykarkoto,115,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
turkiz-regalit-asvanykarkoto,115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
voros-jaspis-asvanykarkoto,115,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
zebra-jaspis-asvanykarkoto,115,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
zold-aventurin-asvanykarkoto,115,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
zold-szezamko-asvanykarkoto,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dalmata-jaspis-asvanykarkoto,115,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
matt-tigris-jaspis-asvanykarkoto,115,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
amazonit-asvanykarkoto,115,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142
szerpentin-asvanykarkoto,115,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
unakit-asvanykarkoto,115,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
szurke-fa-achat-asvanykarkoto,115,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
fekete-halo-jaspis-asvanykarkoto,115,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
fa-gyongy-karkoto,115,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
szodalait-asvanykarkoto,115,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148
piros-halo-jaspis-asvanykarkoto,115,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
lavako-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,11,11,11,11,84,11,11,11,11,84,11,11,11,11,84,11,11,11,11,84,11,11,11,11
onix-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,86,86,86,86,84,86,86,86,86,84,86,86,86,86,84,86,86,86,86,84,86,86,86,86
feher-jade-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,19,19,19,19,84,19,19,19,19,84,19,19,19,19,84,19,19,19,19,84,19,19,19,19
onix-asvanykarkoto-mini-hematit-kiegeszitovel,115,86,86,86,86,128,86,86,86,86,128,86,86,86,86,128,86,86,86,86,128,86,86,86,86
rozsaszin-jade-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,23,23,23,23,84,23,23,23,23,84,23,23,23,23,84,23,23,23,23,84,23,23,23,23
matt-howlit-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,10,10,10,10,84,10,10,10,10,84,10,10,10,10,84,10,10,10,10,84,10,10,10,10
feher-jade-es-rodonit-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,19,19,19,19,19,19,19,19,19,84,111,111,111,111,84,19,19,19,19,19,19,19,19,19
howlit-es-rozsaszin-jade-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,10,10,10,10,10,10,10,10,10,84,23,23,23,23,84,10,10,10,10,10,10,10,10,10
rozsakvarc-es-feher-jade-asvanykarkoto-mini-rose-gold-kiegeszitovel,115,13,13,13,13,13,13,13,13,13,84,19,19,19,19,84,13,13,13,13,13,13,13,13,13
onix-asvanykarkoto-mini-rose-gold-kiegeszitokkel,115,86,86,86,86,86,86,86,86,84,86,86,84,86,86,84,86,86,86,86,86,86,86,86
matt-feher-howlit-asvanykarkoto-mini-rose-gold-kiegeszitokkel,115,10,10,10,10,10,10,10,10,84,10,10,84,10,10,84,10,10,10,10,10,10,10,10
matt-feher-jade-asvanykarkoto-mini-rose-gold-kiegeszitokkel,115,19,19,19,19,19,19,19,19,84,19,19,84,19,19,84,19,19,19,19,19,19,19,19
matt-rozsaszin-jade-asvanykarkoto-mini-rose-gold-kiegeszitokkel,115,23,23,23,23,23,23,23,23,84,23,23,84,23,23,84,23,23,23,23,23,23,23,23
fekete-lavako-asvanykarkoto-mini-rose-gold-kiegeszitokkel,115,11,11,11,11,11,11,11,11,84,11,11,84,11,11,84,11,11,11,11,11,11,11,11
howlit-es-rozsaszin-jade-asvanykarkoto-feher-rondell-kiegeszitovel,115,10,10,10,10,10,10,10,10,10,130,23,23,23,130,10,10,10,10,10,10,10,10,10
feher-jade-es-rodonit-asvanykarkoto-rondell-kiegeszitovel,115,19,19,19,19,19,19,19,19,19,130,111,111,111,130,19,19,19,19,19,19,19,19,19
onix-es-howlit-asvanykarkoto-rondell-kiegeszitovel,115,86,86,86,86,86,86,86,86,86,130,10,10,10,130,86,86,86,86,86,86,86,86,86
onix-es-lavako-asvanykarkoto-rondell-kiegeszitovel,115,86,86,86,86,86,86,86,86,86,130,11,11,11,130,86,86,86,86,86,86,86,86,86
onix-es-szurke-kepjaspis-asvanykarkoto-rondell-kiegeszitovel,115,86,86,86,86,86,86,86,86,86,130,9,9,9,130,86,86,86,86,86,86,86,86,86
onix-es-zebra-jaspis-asvanykarkoto-rondell-kiegeszitovel,115,86,86,86,86,86,86,86,86,86,130,15,15,15,130,86,86,86,86,86,86,86,86,86
feher-jade-es-rozsaszin-jade-asvanykarkoto-rondell-kiegeszitovel,115,19,19,19,19,19,19,19,19,19,130,23,23,23,130,19,19,19,19,19,19,19,19,19
feher-jade-es-rodonit-asvanykarkoto-rondell-kiegeszitokkel,115,19,19,19,19,19,19,19,130,19,19,130,111,111,111,130,19,19,130,19,19,19,19,19,19,19
onix-es-fekete-lavako-asvanykarkoto-rondell-kiegeszitokkel,115,86,86,86,86,86,86,86,130,86,86,130,11,11,11,130,86,86,130,86,86,86,86,86,86,86
feher-jade-es-matt-feher-howlit-asvanykarkoto-rondell-kiegeszitokkel,115,19,19,19,19,19,19,19,130,19,19,130,10,10,10,130,19,19,130,19,19,19,19,19,19,19
onix-es-barack-aventurin-asvanykarkoto-rondell-kiegeszitokkel,115,86,86,86,86,86,86,86,130,86,86,130,92,92,92,130,86,86,130,86,86,86,86,86,86,86
onix-es-szurke-kepjaspis-asvanykarkoto-rondell-kiegeszitokkel,115,86,86,86,86,86,86,86,130,86,86,130,9,9,9,130,86,86,130,86,86,86,86,86,86,86
feher-jade-es-rozsaszin-jade-asvanykarkoto-rondell-kiegeszitokkel,115,19,19,19,19,19,19,19,130,19,19,130,23,23,23,130,19,19,130,19,19,19,19,19,19,19
feher-jade-es-rozsaszin-jade-asvanykarkoto-rose-gold-koronggal,115,19,19,19,19,19,19,19,19,82,23,82,23,82,23,82,23,82,19,19,19,19,19,19,19,19
onix-es-rodonit-asvanykarkoto-rose-gold-koronggal,115,86,86,86,86,86,86,86,86,86,82,111,82,111,82,111,82,111,82,86,86,86,86,86,86,86
feher-jade-es-barack-aventurin-asvanykarkoto-rose-gold-koronggal,115,19,19,19,19,19,19,19,19,82,92,82,92,82,92,82,92,82,19,19,19,19,19,19,19,19
onix-es-szurke-kepjaspis-asvanykarkoto-rose-gold-koronggal,115,86,86,86,86,86,86,86,86,82,9,82,9,82,9,82,9,82,86,86,86,86,86,86,86,86
onix-es-rozsaszin-jade-asvanykarkoto-rose-gold-koronggal,115,86,86,86,86,86,86,86,86,82,23,82,23,82,23,82,23,82,86,86,86,86,86,86,86,86
feher-jade-es-zold-aventurin-asvanykarkoto-rose-gold-koronggal,115,19,19,19,19,19,19,19,19,82,88,82,88,82,88,82,88,82,19,19,19,19,19,19,19,19
szurke-kepjaspis-asvanykarkoto-feher-rondell-koztessel,115,9,9,9,9,9,9,9,9,9,9,9,130,9,9,9,9,9,9,9,9,9,9,9
matt-feher-howlit-asvanykarkoto-feher-rondell-koztessel,115,10,10,10,10,10,10,10,10,10,10,10,130,10,10,10,10,10,10,10,10,10,10,10
fekete-lavako-asvanykarkoto-feher-rondell-koztessel,115,11,11,11,11,11,11,11,11,11,11,11,130,11,11,11,11,11,11,11,11,11,11,11
matt-zebra-jaspis-asvanykarkoto-feher-rondell-koztessel,115,15,15,15,15,15,15,15,15,15,15,15,130,15,15,15,15,15,15,15,15,15,15,15
feher-jade-asvanykarkoto-feher-rondell-koztessel,115,19,19,19,19,19,19,19,19,19,19,19,130,19,19,19,19,19,19,19,19,19,19,19
rozsaszin-jade-asvanykarkoto-feher-rondell-koztessel,115,23,23,23,23,23,23,23,23,23,23,23,130,23,23,23,23,23,23,23,23,23,23,23
krem-jade-asvanykarkoto-feher-rondell-koztessel,115,24,24,24,24,24,24,24,24,24,24,24,130,24,24,24,24,24,24,24,24,24,24,24
onix-asvanykarkoto-feher-rondell-koztessel,115,86,86,86,86,86,86,86,86,86,86,86,130,86,86,86,86,86,86,86,86,86,86,86
szurke-kepjaspis-asvanykarkoto-rose-gold-korong-koztessel,115,9,9,9,9,9,9,9,9,9,9,9,82,9,9,9,9,9,9,9,9,9,9,9
matt-feher-howlit-asvanykarkoto-rose-gold-korong-koztessel,115,10,10,10,10,10,10,10,10,10,10,10,82,10,10,10,10,10,10,10,10,10,10,10
fekete-lavako-asvanykarkoto-rose-gold-korong-koztessel,115,11,11,11,11,11,11,11,11,11,11,11,82,11,11,11,11,11,11,11,11,11,11,11
matt-zebra-jaspis-asvanykarkoto-rose-gold-korong-koztessel,115,15,15,15,15,15,15,15,15,15,15,15,82,15,15,15,15,15,15,15,15,15,15,15
feher-jade-asvanykarkoto-rose-gold-korong-koztessel,115,19,19,19,19,19,19,19,19,19,19,19,82,19,19,19,19,19,19,19,19,19,19,19
rozsaszin-jade-asvanykarkoto-rose-gold-korong-koztessel,115,23,23,23,23,23,23,23,23,23,23,23,82,23,23,23,23,23,23,23,23,23,23,23
krem-jade-asvanykarkoto-rose-gold-korong-koztessel,115,24,24,24,24,24,24,24,24,24,24,24,82,24,24,24,24,24,24,24,24,24,24,24
onix-asvanykarkoto-rose-gold-korong-koztessel,115,86,86,86,86,86,86,86,86,86,86,86,82,86,86,86,86,86,86,86,86,86,86,86
szurke-kepjaspis-asvanykarkoto-fekete-korong-koztessel,115,9,9,9,9,9,9,9,9,9,9,9,129,9,9,9,9,9,9,9,9,9,9,9
matt-feher-howlit-asvanykarkoto-fekete-korong-koztessel,115,10,10,10,10,10,10,10,10,10,10,10,129,10,10,10,10,10,10,10,10,10,10,10
fekete-lavako-asvanykarkoto-fekete-korong-koztessel,115,11,11,11,11,11,11,11,11,11,11,11,129,11,11,11,11,11,11,11,11,11,11,11
matt-zebra-jaspis-asvanykarkoto-fekete-korong-koztessel,115,15,15,15,15,15,15,15,15,15,15,15,129,15,15,15,15,15,15,15,15,15,15,15
feher-jade-asvanykarkoto-fekete-korong-koztessel,115,19,19,19,19,19,19,19,19,19,19,19,129,19,19,19,19,19,19,19,19,19,19,19
rozsaszin-jade-asvanykarkoto-fekete-korong-koztessel,115,23,23,23,23,23,23,23,23,23,23,23,129,23,23,23,23,23,23,23,23,23,23,23
krem-jade-asvanykarkoto-fekete-korong-koztessel,115,24,24,24,24,24,24,24,24,24,24,24,129,24,24,24,24,24,24,24,24,24,24,24
onix-asvanykarkoto-fekete-korong-koztessel,115,86,86,86,86,86,86,86,86,86,86,86,129,86,86,86,86,86,86,86,86,86,86,86
szurke-kepjaspis-asvanykarkoto-rose-gold-szivvel,115,9,9,9,9,9,9,9,9,9,9,9,9,114,9,9,9,9,9,9,9,9,9,9,9,9
matt-feher-howlit-asvanykarkoto-rose-gold-szivvel,115,10,10,10,10,10,10,10,10,10,10,10,10,114,10,10,10,10,10,10,10,10,10,10,10,10
fekete-lavako-asvanykarkoto-rose-gold-szivvel,115,11,11,11,11,11,11,11,11,11,11,11,11,114,11,11,11,11,11,11,11,11,11,11,11,11
matt-zebra-jaspis-asvanykarkoto-rose-gold-szivvel,115,15,15,15,15,15,15,15,15,15,15,15,15,114,15,15,15,15,15,15,15,15,15,15,15,15
feher-jade-asvanykarkoto-rose-gold-szivvel,115,19,19,19,19,19,19,19,19,19,19,19,19,114,19,19,19,19,19,19,19,19,19,19,19,19
rozsaszin-jade-asvanykarkoto-rose-gold-szivvel,115,23,23,23,23,23,23,23,23,23,23,23,23,114,23,23,23,23,23,23,23,23,23,23,23,23
krem-jade-asvanykarkoto-rose-gold-szivvel,115,24,24,24,24,24,24,24,24,24,24,24,114,24,24,24,24,24,24,24,24,24,24,24
